age,taille,poids,sport_licence,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,niveau_etude_encoded,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
33,164.4,64.0,non,2019,0.0,1.0,763.0,,4652.518842300937,2.0,False,False,False,False,False,True,False,True,False,True,False
65,173.8,96.4,non,4081,0.0,0.66,574.0,10000.0,500.0,0.0,False,False,False,True,False,False,False,True,False,False,False
71,163.6,46.1,non,3307,1.0,0.99,574.0,10000.0,5298.906752642442,3.0,False,False,True,False,False,False,False,True,True,False,False
40,181.0,69.2,oui,5825,0.0,0.67,823.0,5000.0,500.0,0.0,False,True,False,False,False,False,False,False,True,False,False
55,185.9,77.4,oui,580,0.0,0.2,574.0,10000.0,500.0,2.0,False,False,False,False,False,False,True,True,False,True,False
61,153.2,87.3,oui,500,5.0,0.89,430.0,705.82,9475.221095705489,1.0,True,False,False,False,False,False,False,False,False,True,False
37,175.6,18.2,oui,2663,0.0,0.73,574.0,,43742.24533158677,4.0,False,False,False,True,False,False,False,False,False,False,True
51,171.6,62.8,oui,2321,0.0,0.45,794.0,,500.0,0.0,False,False,False,False,False,True,False,True,True,False,False
33,169.6,99.2,oui,3090,2.0,0.14,508.0,10000.0,25318.321346095523,1.0,False,False,False,False,False,False,False,False,False,True,False
30,169.4,95.2,non,1644,4.0,0.41,574.0,610.58,500.0,3.0,False,True,False,False,False,False,False,False,False,False,False
58,155.6,49.1,oui,3861,1.0,0.51,574.0,,11085.79416369356,0.0,False,False,False,False,False,False,True,True,False,False,True
32,170.1,64.8,non,1920,0.0,0.01,574.0,837.5,500.0,1.0,False,True,False,False,False,False,False,True,False,False,False
39,166.7,70.0,oui,2373,0.0,0.92,606.0,990.93,500.0,0.0,False,True,False,False,False,False,False,True,False,False,False
36,156.2,42.4,non,2329,0.0,0.54,402.0,744.83,10348.025824657658,1.0,False,False,False,False,False,False,True,False,True,False,False
42,162.5,54.5,oui,1201,4.0,0.48,574.0,,14451.314157669694,1.0,False,False,True,False,False,False,False,False,False,True,False
46,184.1,74.9,non,1739,3.0,0.1,333.0,,500.0,1.0,False,False,False,False,False,True,False,True,False,False,True
19,163.0,94.4,non,3196,0.0,0.51,574.0,10000.0,500.0,0.0,False,False,False,True,False,False,False,False,True,False,False
38,159.2,73.6,non,2940,4.0,0.76,744.0,10000.0,28058.797577534933,2.0,True,False,False,False,False,False,False,False,False,False,False
20,165.4,82.4,non,3852,0.0,0.73,563.0,10000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
63,154.6,66.8,oui,2454,0.0,0.97,721.0,,500.0,1.0,True,False,False,False,False,False,False,True,False,True,False
28,164.7,67.6,oui,2824,1.0,0.34,574.0,5000.0,3542.798050055929,2.0,True,False,False,False,False,False,False,False,False,True,False
59,173.4,100.6,oui,1709,0.0,0.08,822.0,5000.0,500.0,0.0,False,False,False,False,False,False,True,False,True,False,False
55,165.3,80.5,non,2262,1.0,0.8,574.0,,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
23,158.7,62.7,non,2672,0.0,0.37,465.0,5000.0,6092.632886191398,3.0,False,False,False,False,False,True,False,False,False,False,True
24,177.0,35.7,non,517,3.0,0.06,574.0,,500.0,0.0,True,False,False,False,False,False,False,False,False,True,False
54,146.5,103.6,oui,1506,5.0,0.83,574.0,10000.0,500.0,4.0,False,False,True,False,False,False,False,True,False,True,False
71,161.9,73.3,non,2345,0.0,0.04,768.0,,500.0,0.0,True,False,False,False,False,False,False,True,False,False,True
18,166.6,80.2,oui,4002,0.0,0.61,574.0,5000.0,3867.6054529594185,3.0,False,False,True,False,False,False,False,False,False,True,False
58,169.2,61.4,non,2356,0.0,0.52,630.0,5000.0,4574.687759409776,2.0,False,False,False,False,False,False,False,True,False,False,False
26,193.6,48.1,oui,3803,3.0,0.81,574.0,623.04,5447.512822257256,0.0,False,False,False,False,False,True,False,True,False,True,False
63,165.0,77.1,oui,1803,5.0,0.19,574.0,5000.0,6632.956761864,2.0,False,True,False,False,False,False,False,False,False,True,False
60,173.5,86.3,non,4391,0.0,0.7,538.0,702.74,17139.720893178834,1.0,False,False,True,False,False,False,False,False,False,False,False
59,184.8,79.4,non,2793,0.0,0.34,574.0,5000.0,500.0,0.0,False,False,False,False,False,True,False,True,False,True,False
25,173.5,63.4,non,1596,0.0,0.69,343.0,,870.584991213883,3.0,False,False,False,False,False,False,True,True,False,False,False
71,149.4,69.6,non,3394,0.0,0.26,501.0,5000.0,28049.25108127501,3.0,False,False,False,False,True,False,False,False,False,False,False
72,176.7,50.8,oui,1930,3.0,0.17,574.0,,20374.39103270054,4.0,False,False,False,False,True,False,False,True,False,True,False
66,160.5,73.3,oui,3762,3.0,0.32,574.0,,14793.912515869875,0.0,False,False,False,False,True,False,False,False,False,False,True
22,159.9,78.7,non,2260,1.0,0.28,629.0,5000.0,500.0,3.0,True,False,False,False,False,False,False,True,False,True,False
48,166.0,72.5,non,2681,3.0,0.73,574.0,10000.0,20519.04609579224,4.0,False,False,False,False,True,False,False,True,False,True,False
69,178.3,64.5,oui,500,0.0,0.05,574.0,,500.0,0.0,False,False,False,False,True,False,False,True,False,True,False
31,183.2,74.9,non,1705,3.0,0.16,693.0,,500.0,2.0,False,True,False,False,False,False,False,False,False,False,True
61,165.3,72.1,oui,839,0.0,0.52,664.0,5000.0,15165.16635192171,3.0,False,False,False,False,True,False,False,True,False,False,True
42,176.0,75.4,oui,2357,0.0,0.63,574.0,5000.0,500.0,3.0,False,False,False,False,False,False,False,True,False,True,False
30,172.2,53.1,non,2496,0.0,0.71,355.0,10000.0,500.0,4.0,False,False,True,False,False,False,False,False,True,False,False
24,174.1,95.0,non,2075,2.0,0.77,765.0,,500.0,2.0,False,True,False,False,False,False,False,False,False,True,False
28,174.7,69.9,oui,1163,2.0,0.29,574.0,,500.0,1.0,False,False,True,False,False,False,False,False,False,True,False
49,166.8,70.2,oui,4140,0.0,0.1,574.0,424.19,11417.12690625142,4.0,False,True,False,False,False,False,False,True,False,True,False
69,172.3,70.7,oui,1817,2.0,0.56,574.0,,500.0,1.0,True,False,False,False,False,False,False,True,False,False,False
38,168.3,39.8,non,3691,0.0,0.75,574.0,10000.0,17172.086171351795,4.0,True,False,False,False,False,False,False,False,False,False,True
41,160.4,65.0,non,3750,4.0,0.26,307.0,5000.0,500.0,0.0,False,False,False,True,False,False,False,False,False,False,False
35,170.8,48.6,non,2541,4.0,0.85,574.0,,13760.457854977982,4.0,True,False,False,False,False,False,False,True,False,False,True
62,179.2,76.0,oui,2996,0.0,0.66,574.0,,6537.676855142859,0.0,False,False,False,False,False,False,True,True,False,False,True
64,179.5,64.6,oui,3344,3.0,0.38,431.0,10000.0,12483.472051435909,4.0,False,False,False,True,False,False,False,True,False,True,False
72,172.0,45.3,oui,2209,1.0,0.34,717.0,845.42,3810.979568097087,3.0,False,True,False,False,False,False,False,True,False,True,False
20,181.7,86.8,oui,2242,0.0,0.95,327.0,,14911.12920217478,3.0,False,False,True,False,False,False,False,False,False,True,False
40,178.2,84.1,oui,828,0.0,0.23,482.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
70,156.0,76.6,oui,1844,0.0,0.62,730.0,10000.0,2684.225223403396,0.0,False,False,True,False,False,False,False,False,False,True,False
26,174.3,52.0,non,3257,3.0,0.24,574.0,,500.0,0.0,True,False,False,False,False,False,False,False,True,False,False
19,173.1,49.8,non,1606,0.0,0.57,574.0,,500.0,0.0,False,False,False,False,False,True,False,True,False,True,False
39,168.9,66.0,non,2350,0.0,0.2,574.0,,500.0,0.0,False,False,False,False,False,True,False,False,False,True,False
47,163.8,90.8,non,4254,4.0,0.26,574.0,721.1,33124.20584400077,3.0,True,False,False,False,False,False,False,False,False,True,False
29,185.0,42.6,oui,3328,0.0,0.94,574.0,5000.0,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
59,173.7,81.3,oui,1136,0.0,0.29,574.0,10000.0,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
22,168.6,68.0,oui,1288,3.0,0.87,657.0,,2338.112333817608,2.0,False,False,False,True,False,False,False,True,False,False,True
60,183.6,53.8,non,2975,0.0,0.89,574.0,5000.0,500.0,1.0,False,False,False,False,False,True,False,True,True,False,False
53,182.7,71.2,non,2741,0.0,0.49,574.0,10000.0,500.0,1.0,True,False,False,False,False,False,False,False,False,False,False
34,161.6,95.5,non,2370,1.0,0.35,574.0,992.31,13022.596394805232,1.0,True,False,False,False,False,False,False,False,False,False,False
64,166.0,81.2,non,1802,1.0,0.43,574.0,1061.58,500.0,1.0,True,False,False,False,False,False,False,True,False,True,False
38,153.5,53.5,non,3092,0.0,0.69,574.0,5000.0,30315.55775728683,4.0,False,False,False,False,False,False,True,False,False,True,False
53,176.8,75.8,non,2444,0.0,0.15,510.0,760.28,500.0,3.0,False,False,False,False,True,False,False,False,False,True,False
63,166.2,60.2,oui,2803,0.0,0.87,377.0,5000.0,26211.07905727228,3.0,False,False,False,False,True,False,False,False,True,False,False
32,159.8,57.0,non,500,0.0,0.51,731.0,5000.0,10068.664617903576,3.0,False,False,True,False,False,False,False,False,False,True,False
43,173.3,87.1,oui,3614,5.0,0.65,574.0,,8715.565851233325,3.0,False,True,False,False,False,False,False,True,True,False,False
20,180.3,77.0,non,3570,0.0,0.51,574.0,794.97,500.0,1.0,False,False,False,False,False,False,False,True,False,False,True
69,175.1,69.0,non,3593,1.0,0.07,599.0,10000.0,500.0,3.0,False,False,True,False,False,False,False,False,False,False,False
61,156.8,85.0,non,2276,0.0,0.51,574.0,568.2,500.0,0.0,False,False,False,True,False,False,False,False,False,False,True
55,173.0,87.0,oui,4441,3.0,0.75,574.0,10000.0,39496.12476379096,3.0,False,False,False,False,False,True,False,False,False,False,True
66,161.2,82.1,non,1512,0.0,0.84,574.0,10000.0,13154.028751388316,4.0,True,False,False,False,False,False,False,True,False,True,False
66,172.7,82.7,non,1924,0.0,0.83,574.0,5000.0,500.0,1.0,False,False,False,True,False,False,False,False,False,True,False
24,189.4,69.4,non,3338,0.0,0.21,574.0,5000.0,7561.916873700494,0.0,True,False,False,False,False,False,False,False,False,True,False
60,173.4,70.9,non,2241,2.0,0.4,574.0,5000.0,14843.576487645369,1.0,False,False,False,False,False,True,False,False,False,True,False
41,168.5,71.0,oui,4452,4.0,0.89,528.0,982.84,38910.598349831525,2.0,True,False,False,False,False,False,False,False,False,True,False
35,169.6,91.6,oui,5234,0.0,0.79,574.0,,27207.06764535245,3.0,False,False,False,False,False,False,False,True,False,True,False
39,171.1,57.0,non,1330,0.0,0.58,574.0,10000.0,500.0,4.0,False,False,False,False,False,False,False,True,False,True,False
73,164.7,53.9,non,1998,0.0,0.58,574.0,,30054.40933944837,3.0,True,False,False,False,False,False,False,False,False,False,False
48,169.1,88.7,oui,3823,3.0,0.49,574.0,,500.0,1.0,False,False,True,False,False,False,False,True,False,False,False
51,174.0,73.5,non,1797,2.0,0.66,846.0,10000.0,500.0,1.0,False,True,False,False,False,False,False,False,False,False,True
55,179.2,52.9,non,621,0.0,0.12,629.0,867.73,500.0,2.0,True,False,False,False,False,False,False,False,False,True,False
36,184.5,75.5,oui,4844,5.0,0.38,574.0,5000.0,18176.534342321604,1.0,True,False,False,False,False,False,False,True,False,False,True
25,157.4,55.4,non,2815,0.0,0.59,685.0,10000.0,18651.153683592755,2.0,False,False,False,False,False,False,False,False,False,True,False
67,170.1,89.9,non,2713,0.0,0.56,363.0,10000.0,500.0,0.0,True,False,False,False,False,False,False,False,False,True,False
27,174.2,42.8,non,2119,3.0,0.21,699.0,10000.0,21910.2315069594,2.0,False,False,False,False,True,False,False,False,False,False,False
47,169.0,102.4,oui,1694,0.0,0.37,574.0,10000.0,2117.9855197419047,1.0,False,False,False,False,False,False,False,True,False,True,False
34,182.7,87.9,non,3691,0.0,0.45,751.0,,500.0,1.0,False,False,False,False,False,True,False,False,False,False,True
28,169.3,69.3,oui,3718,1.0,0.24,574.0,5000.0,500.0,2.0,False,False,False,True,False,False,False,True,False,False,True
39,159.5,75.7,non,2487,0.0,0.32,351.0,,500.0,1.0,False,False,False,False,False,False,False,False,False,False,True
55,190.5,42.7,non,1359,2.0,0.63,617.0,,12947.553249587192,4.0,False,False,True,False,False,False,False,False,False,True,False
31,158.4,46.1,oui,2749,1.0,0.94,469.0,5000.0,15837.393391736972,2.0,False,False,False,True,False,False,False,True,True,False,False
29,180.8,47.7,oui,2394,0.0,0.98,574.0,,4187.396917176197,1.0,False,False,False,False,False,False,True,False,False,False,True
19,193.8,65.8,non,2844,0.0,0.41,574.0,10000.0,18188.86628877288,3.0,False,False,False,False,False,False,False,False,False,True,False
21,171.2,70.3,oui,5674,5.0,0.75,549.0,369.68,11207.282072509854,2.0,False,False,False,False,False,True,False,False,False,True,False
63,178.2,79.6,oui,500,0.0,0.17,574.0,,14606.190716419766,3.0,False,False,False,False,True,False,False,True,False,False,True
74,179.4,80.7,oui,2844,5.0,0.29,831.0,,28689.316266451555,1.0,False,False,True,False,False,False,False,False,True,False,False
61,165.1,51.5,non,2402,0.0,0.19,665.0,,8363.244853996668,3.0,True,False,False,False,False,False,False,True,False,True,False
56,193.8,86.1,oui,1415,0.0,0.82,574.0,806.23,500.0,2.0,False,False,False,True,False,False,False,True,True,False,False
59,168.6,58.0,oui,956,0.0,0.85,464.0,5000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
66,162.4,57.6,non,2044,0.0,0.26,727.0,,3930.95538512039,3.0,False,False,False,False,True,False,False,True,False,False,True
47,157.7,56.3,non,3031,2.0,0.73,318.0,807.79,18605.49101348684,4.0,False,False,False,False,False,True,False,True,False,False,False
58,173.4,74.6,oui,2837,1.0,0.39,320.0,5000.0,33225.55425269809,4.0,False,False,True,False,False,False,False,False,True,False,False
24,155.9,100.4,non,2709,1.0,0.78,574.0,5000.0,500.0,3.0,False,False,False,False,False,False,True,True,False,True,False
75,185.4,75.7,non,4662,2.0,0.39,574.0,,13924.517413636251,4.0,False,False,False,True,False,False,False,True,False,False,True
71,166.0,101.8,non,1355,0.0,0.03,799.0,10000.0,500.0,1.0,False,False,False,True,False,False,False,False,True,False,False
19,165.5,71.5,non,3716,5.0,0.28,574.0,5000.0,500.0,1.0,False,False,False,False,False,False,True,False,True,False,False
58,186.0,51.1,oui,2578,2.0,0.78,574.0,10000.0,16015.274867464464,1.0,False,False,False,False,True,False,False,False,False,False,False
20,153.7,84.6,oui,2427,5.0,0.13,567.0,10000.0,8401.260657053163,0.0,False,False,False,True,False,False,False,False,False,True,False
75,171.6,92.8,oui,3495,0.0,0.58,574.0,5000.0,7599.672720166204,2.0,False,False,False,False,False,True,False,True,False,False,True
54,168.4,67.4,non,1449,0.0,0.53,821.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,True,False,False
56,163.2,108.9,non,2348,0.0,0.18,487.0,,21113.27636768589,2.0,False,False,False,False,False,False,True,False,False,True,False
62,191.2,61.7,oui,500,0.0,0.02,529.0,,500.0,0.0,False,False,False,False,True,False,False,True,False,True,False
40,190.0,68.7,non,884,0.0,0.29,364.0,5000.0,14376.438833682334,4.0,False,False,False,False,False,False,True,False,False,True,False
22,172.7,90.2,non,3059,4.0,0.77,574.0,,7217.977715068121,0.0,False,False,True,False,False,False,False,False,False,False,False
29,171.4,72.0,non,3675,2.0,0.7,574.0,,27701.996539834145,4.0,False,False,False,False,False,True,False,False,True,False,False
26,192.3,63.4,oui,5271,2.0,0.7,574.0,5000.0,26040.812091448945,1.0,False,False,False,False,False,False,True,True,False,True,False
43,175.1,65.7,oui,2847,1.0,0.76,840.0,,33544.04291451291,2.0,False,False,False,False,False,False,True,False,False,False,True
56,172.6,99.0,non,2848,0.0,0.7,379.0,10000.0,500.0,3.0,False,False,False,False,False,False,False,False,False,False,False
32,173.1,84.0,non,1321,0.0,0.38,574.0,,500.0,1.0,False,True,False,False,False,False,False,False,False,True,False
44,163.7,70.2,oui,2761,0.0,0.27,827.0,5000.0,13328.93030342058,3.0,False,True,False,False,False,False,False,True,False,True,False
51,164.3,67.7,non,1686,0.0,0.06,574.0,5000.0,500.0,0.0,True,False,False,False,False,False,False,True,False,False,False
43,174.0,74.0,oui,2147,0.0,0.97,574.0,,27630.264700699638,3.0,False,False,False,True,False,False,False,True,False,True,False
68,181.4,65.9,non,3102,0.0,0.05,467.0,937.81,27803.160032930435,3.0,False,False,False,False,False,False,True,True,False,True,False
42,162.0,78.3,non,3664,0.0,0.13,747.0,941.82,23873.926816609688,3.0,False,False,False,False,True,False,False,False,True,False,False
58,188.7,82.7,oui,2794,0.0,0.16,574.0,,1273.8157299253128,0.0,False,False,False,False,False,True,False,True,False,False,False
57,173.4,79.3,oui,3789,0.0,0.04,587.0,10000.0,17481.583898228793,1.0,False,True,False,False,False,False,False,False,False,False,False
36,177.5,65.2,non,2906,5.0,0.18,790.0,10000.0,500.0,3.0,False,False,False,False,False,False,False,True,False,True,False
59,179.2,86.0,oui,3124,0.0,0.36,414.0,10000.0,500.0,4.0,False,False,False,False,True,False,False,True,False,True,False
63,169.7,84.5,oui,500,0.0,0.79,720.0,5000.0,500.0,1.0,True,False,False,False,False,False,False,True,False,True,False
36,158.5,93.3,oui,1089,0.0,0.15,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,True,True,False,False
20,155.6,59.1,oui,1120,0.0,0.73,574.0,1216.82,500.0,0.0,True,False,False,False,False,False,False,True,False,False,True
58,174.2,83.5,oui,1231,0.0,0.69,574.0,5000.0,1396.4445400010422,1.0,False,True,False,False,False,False,False,False,False,True,False
39,165.2,84.4,non,3384,0.0,0.81,755.0,,500.0,1.0,False,False,False,False,True,False,False,False,False,True,False
19,154.8,83.6,oui,2391,0.0,0.47,574.0,,7138.860650781607,1.0,False,True,False,False,False,False,False,False,False,True,False
65,172.5,71.1,oui,818,0.0,0.49,576.0,700.32,500.0,1.0,False,False,False,False,True,False,False,True,False,False,True
24,186.6,72.0,oui,2678,0.0,0.6,574.0,5000.0,24660.31707304339,4.0,False,False,False,False,True,False,False,False,False,False,False
18,165.3,74.4,non,1176,0.0,0.36,621.0,,11245.155769496318,2.0,False,False,False,False,True,False,False,False,False,True,False
68,151.0,50.9,non,2180,0.0,0.61,401.0,,500.0,4.0,False,False,False,False,False,True,False,False,False,False,True
34,175.3,88.8,oui,2574,4.0,0.22,574.0,5000.0,500.0,2.0,True,False,False,False,False,False,False,True,False,True,False
